0	9747	11341	11119	7793
1	9449	11471	11113	7967
2	9537	10848	11229	8386
3	9308	11061	11166	8465
4	9213	11500	11174	8113
5	9269	11059	11230	8442
6	9051	11194	11155	8600
7	9517	10552	11254	8677
8	9046	10963	11121	8870
9	8700	11334	11177	8789
10	8928	10760	11166	9146
11	8411	11131	11240	9218
12	8512	11076	11002	9410
13	8554	11180	11094	9172
14	8225	10913	11077	9785
15	8453	10939	11078	9530
16	7476	11026	11111	10387
17	7169	11472	11093	10266
18	7738	10975	10893	10394
19	7957	10943	10834	10266
20	7627	11263	10847	10263
21	6998	10984	10931	11087
22	7178	10596	10833	11393
23	7212	10586	10761	11441
24	7285	10558	10599	11558
25	7230	10440	10667	11663
26	7031	10586	10495	11888
27	6839	11141	10617	11403
28	7372	10505	10503	11620
29	6863	11006	10650	11481
30	5990	10480	10702	12828
31	6975	10361	10665	11999
32	6169	10533	10662	12636
33	6821	10627	10528	12024
34	5950	11164	10560	12326
35	5745	10115	10412	13728
36	6139	10360	10442	13059
37	6354	10418	10329	12899
38	5825	10548	10538	13089
39	5886	10255	10421	13438
40	6573	10603	10185	12639
41	5602	10577	10440	13381
42	6391	10016	10201	13392
43	6046	10292	10397	13265
44	5062	10432	10429	14077
45	5662	9853	10251	14234
46	6261	10166	10022	13551
47	5839	10091	10239	13831
48	5551	10052	10218	14179
49	4875	9847	10370	14908
50	5645	10258	10427	13670
51	4368	9870	10279	15483
52	5617	9273	10005	15105
53	5667	10546	9755	14032
54	5840	9692	9911	14557
55	4282	9581	10093	16044
56	5055	8919	9814	16212
57	5928	9911	9859	14302
58	4739	10616	9779	14866
59	4748	9745	9843	15664
60	5404	10619	9699	14278
61	4945	9293	9759	16003
62	5092	9946	9624	15338
63	4652	10480	9893	14975
64	4401	9438	9604	16557
65	4846	9990	9535	15629
66	3813	9667	9936	16584
67	4281	8921	9426	17372
68	4807	10221	9766	15206
69	4204	9298	9769	16729
70	4005	9903	9540	16552
71	4106	8802	9200	17892
72	6202	9072	9008	15718
73	4923	10289	9509	15279
74	4269	8735	9193	17803
75	5245	9624	9117	16014
76	4644	10543	9242	15571
77	3934	8602	9471	17993
78	4154	8379	9042	18425
79	4823	10385	9413	15379
80	4929	9434	9159	16478
81	3546	8429	9130	18895
82	4836	9881	8957	16326
83	3714	9904	9327	17055
84	3716	7870	8922	19492
85	4272	8705	8938	18085
86	3586	9452	9164	17798
87	3867	9570	9032	17531
88	4259	9267	9027	17447
89	4271	8462	9063	18204
90	4347	9441	9109	17103
91	5234	9899	8830	16037
92	3859	9710	8947	17484
93	4661	9544	8882	16913
94	4773	9952	8767	16508
95	4475	9925	8855	16745
96	4533	9622	8876	16969
97	4618	10657	9085	15640
98	4145	7244	8488	20123
99	5220	9212	8792	16776
100	3976	9355	9197	17472
101	3291	8322	9097	19290
102	3682	8991	9008	18319
103	4431	8545	8656	18368
104	4312	9853	9099	16736
105	3467	8483	8869	19181
106	4444	8051	8594	18911
107	3401	8637	8952	19010
108	3818	9633	9000	17549
109	3152	9682	8926	18240
110	3208	8504	8652	19636
111	4296	8165	8560	18979
112	4431	9597	8672	17300
113	3751	8120	8946	19183
114	3136	9266	9000	18598
115	2467	7755	8801	20977
116	3267	6993	8428	21312
117	3929	8611	8670	18790
118	3839	8333	8532	19296
119	3522	8148	8395	19935
120	3623	7782	8455	20140
121	4050	8224	8454	19272
122	3795	9662	8656	17887
123	2256	7500	8575	21669
124	2761	8860	8892	19487
125	2819	8661	8737	19783
126	1996	7449	9033	21522
127	3921	7904	8301	19874
128	3204	7461	8176	21159
129	4359	7943	8057	19641
130	3218	8037	8382	20363
131	3152	9806	8816	18226
132	2878	8260	8520	20342
133	3106	7824	8394	20676
134	2444	8022	8807	20727
135	3195	8195	8351	20259
136	3355	8920	8426	19299
137	3089	8100	8459	20352
138	4379	8343	8078	19200
139	2871	8259	8756	20114
140	2946	7712	8238	21104
141	3206	7786	8363	20645
142	2981	8441	8300	20278
143	2704	8830	8402	20064
144	2670	7306	8447	21577
145	2607	8606	8656	20131
146	3402	9099	8547	18952
147	2885	9033	8453	19629
148	2410	8622	8721	20247
149	2953	8903	8506	19638
150	2798	8716	8795	19691
151	3303	6874	8125	21698
152	3458	9922	8302	18318
153	2647	8840	8803	19710
154	3006	7323	8034	21637
155	2601	7863	7750	21786
156	2746	7121	8107	22026
157	2726	8681	8568	20025
158	2593	9548	8525	19334
159	2693	8668	8603	20036
160	2726	6818	8265	22191
161	2884	7161	8085	21870
162	3363	8732	8063	19842
163	2794	8453	8311	20442
164	2061	6414	8152	23373
165	2764	7462	7886	21888
166	2211	7343	8200	22246
167	3091	7389	8035	21485
168	2746	7463	8231	21560
169	2164	8256	8705	20875
170	2709	8656	8301	20334
171	2608	8479	8209	20704
172	2470	8964	8093	20473
173	2120	7124	8153	22603
174	2299	7836	7959	21906
175	2788	9681	8291	19240
176	3129	8977	8046	19848
177	2062	8979	8268	20691
178	2545	9049	8037	20369
179	1719	7116	8367	22798
180	2220	7739	8282	21759
181	2031	7094	7870	23005
182	2227	6123	7532	24118
183	3016	8220	7605	21159
184	2517	6882	7643	22958
185	2923	8528	7394	21155
186	2471	7633	8009	21887
187	2364	7499	8002	22135
188	1949	7815	8204	22032
189	2909	7562	7687	21842
190	3187	8211	7669	20933
191	3036	7675	7638	21651
192	3606	8295	7559	20540
193	3167	7149	7359	22325
194	2378	6880	7565	23177
195	2526	9034	7881	20559
196	3060	7962	7494	21484
197	3243	8296	7400	21061
198	2442	7555	7629	22374
199	2288	6034	7342	24336
200	2371	7215	7718	22696
201	3018	7873	7781	21328
202	2325	8544	7956	21175
203	3293	9963	7653	19091
204	2499	8413	7900	21188
205	2997	8066	7090	21847
206	3023	7457	7078	22442
207	2520	6697	7255	23528
208	1811	5945	7491	24753
209	2069	7742	7789	22400
210	2588	8213	7971	21228
211	3670	9764	7917	18649
212	2467	8739	8064	20730
213	2912	8159	7529	21400
214	2657	8819	7894	20630
215	3874	8954	7235	19937
216	2476	7996	7647	21881
217	2398	6659	7449	23494
218	2053	7506	8028	22413
