5.000000	44.628430
7.000000	38.274128
8.000000	37.466904
9.000000	36.786619
10.000000	35.287557
15.000000	38.050790
20.000000	41.315695
30.000000	52.524395
40.000000	65.635631
50.000000	76.711952
60.000000	91.604009
70.000000	94.844960
80.000000	112.932897
90.000000	136.210799
100.000000	141.217921
