0.100000	19.488391
0.200000	27.488936
0.300000	33.647231
0.400000	39.185580
0.500000	46.281735
0.700000	53.701334
0.900000	58.876221
1.000000	64.170863
2.000000	90.775306
3.000000	122.100416
4.000000	-nan
6.000000	-nan
7.000000	-nan
8.000000	-nan
10.000000	-nan
