0.100000	20.669254
0.200000	30.242913
0.300000	40.245016
0.400000	44.670784
0.500000	52.770680
0.700000	64.530625
0.900000	76.246510
1.000000	79.603296
2.000000	78.117903
3.000000	80.431096
4.000000	77.135882
6.000000	80.202763
7.000000	-nan
8.000000	-nan
10.000000	-nan
