3.000000	-nan
4.000000	-nan
5.000000	-nan
7.000000	-nan
9.000000	-nan
10.000000	-nan
13.000000	-nan
17.000000	-nan
20.000000	-nan
30.000000	-nan
40.000000	-nan
50.000000	-nan
60.000000	-nan
80.000000	199.814987
100.000000	-nan
