0	8441	28504	3055
1	8011	28707	3282
2	7859	28774	3367
3	7977	28681	3342
4	8095	28709	3196
5	8199	28595	3206
6	8235	28488	3277
7	8012	28813	3175
8	8199	28638	3163
9	8005	28690	3305
10	7894	28795	3311
11	8009	28611	3380
12	8032	28768	3200
13	8144	28524	3332
14	8182	28668	3150
15	8007	28728	3265
16	7811	28837	3352
17	8024	28667	3309
18	7992	28717	3291
19	7909	28813	3278
20	8198	28577	3225
21	8022	28687	3291
22	8044	28739	3217
23	7984	28682	3334
24	8023	28718	3259
25	7939	28645	3416
26	7829	28879	3292
27	7881	28846	3273
28	7835	28927	3238
29	7988	28681	3331
30	7948	28766	3286
31	8072	28658	3270
32	8084	28776	3140
33	8009	28770	3221
34	7941	28857	3202
35	7864	28800	3336
36	8247	28502	3251
37	7932	28774	3294
38	7972	28706	3322
39	8019	28736	3245
40	8106	28719	3175
41	7867	28797	3336
42	8051	28697	3252
43	8018	28804	3178
44	7888	28787	3325
45	7918	28790	3292
46	7998	28736	3266
47	8067	28707	3226
48	8158	28533	3309
49	8115	28697	3188
50	7928	28723	3349
51	8108	28611	3281
52	8028	28700	3272
53	7924	28675	3401
54	8030	28633	3337
55	8005	28708	3287
56	7833	28927	3240
57	8154	28682	3164
58	8035	28782	3183
59	8003	28615	3382
60	8096	28673	3231
61	8091	28677	3232
62	7935	28777	3288
63	7827	28950	3223
64	8063	28655	3282
65	8053	28629	3318
66	7994	28713	3293
67	7947	28810	3243
68	7885	28817	3298
69	7835	28909	3256
70	7922	28743	3335
71	7881	28768	3351
72	7971	28841	3188
73	8091	28673	3236
74	7638	28907	3455
75	8066	28574	3360
76	8040	28767	3193
77	7955	28841	3204
78	7837	28766	3397
79	8078	28549	3373
80	8183	28680	3137
81	8152	28594	3254
82	7802	28884	3314
83	8239	28589	3172
84	8096	28660	3244
85	7955	28797	3248
86	8124	28645	3231
87	7859	28757	3384
88	8124	28631	3245
89	7914	28815	3271
90	8038	28868	3094
91	7989	28664	3347
92	7835	28720	3445
93	7884	28872	3244
94	8052	28739	3209
95	7940	28770	3290
96	7903	28733	3364
97	7974	28689	3337
98	7946	28777	3277
99	8091	28695	3214
100	7880	28853	3267
101	7936	28816	3248
102	8068	28685	3247
103	8244	28550	3206
104	8171	28615	3214
105	7901	28877	3222
106	7916	28812	3272
107	8224	28566	3210
108	7970	28788	3242
109	7935	28741	3324
110	8101	28669	3230
111	7905	28817	3278
112	7874	28838	3288
113	7897	28780	3323
114	7999	28770	3231
115	8089	28577	3334
116	7891	28790	3319
117	8235	28546	3219
118	8093	28776	3131
119	8122	28637	3241
120	7942	28661	3397
121	8043	28580	3377
122	8066	28751	3183
123	8085	28571	3344
124	7990	28708	3302
125	7977	28748	3275
126	7953	28750	3297
127	8106	28704	3190
128	8079	28640	3281
129	8109	28691	3200
130	8069	28646	3285
131	7851	28871	3278
132	7965	28776	3259
133	7810	28921	3269
134	8001	28710	3289
135	8103	28657	3240
136	7831	28861	3308
137	8104	28607	3289
138	7940	28745	3315
139	7988	28774	3238
140	8076	28633	3291
141	8062	28738	3200
142	7888	28779	3333
143	8113	28589	3298
144	8077	28623	3300
145	7992	28779	3229
146	8229	28560	3211
147	7870	28704	3426
148	8049	28721	3230
149	7981	28648	3371
150	7915	28663	3422
151	8084	28614	3302
152	7920	28829	3251
153	8125	28704	3171
154	8062	28602	3336
155	7965	28759	3276
156	7902	28778	3320
157	7974	28670	3356
158	8064	28751	3185
159	7930	28681	3389
160	8040	28632	3328
161	8043	28635	3322
162	8107	28559	3334
163	7765	28916	3319
164	7939	28772	3289
165	7902	28771	3327
166	7999	28741	3260
167	8131	28563	3306
168	8063	28710	3227
169	7835	28897	3268
170	8013	28809	3178
171	8029	28766	3205
172	8121	28609	3270
173	7940	28670	3390
174	7831	28859	3310
175	8074	28770	3156
176	8009	28676	3315
177	8090	28604	3306
178	8049	28661	3290
179	7971	28704	3325
180	7918	28763	3319
181	8175	28535	3290
182	8019	28678	3303
183	7942	28731	3327
184	8055	28699	3246
185	8098	28767	3135
186	7984	28686	3330
187	8089	28591	3320
188	7899	28748	3353
189	7834	28877	3289
190	7946	28720	3334
191	8093	28560	3347
192	8096	28649	3255
193	7815	28790	3395
194	7763	28828	3409
195	8262	28516	3222
196	8097	28667	3236
197	7903	28853	3244
198	8118	28648	3234
199	8037	28726	3237
200	7976	28799	3225
201	8093	28611	3296
202	8035	28779	3186
203	8029	28721	3250
204	8012	28769	3219
205	7919	28672	3409
206	8090	28573	3337
207	7787	28937	3276
208	8062	28650	3288
209	8234	28631	3135
210	8070	28610	3320
211	7872	28800	3328
212	7899	28849	3252
213	7886	28790	3324
214	8242	28601	3157
215	8116	28679	3205
216	7890	28699	3411
217	8256	28561	3183
218	7974	28720	3306
219	7951	28747	3302
220	7876	28811	3313
221	8024	28736	3240
222	7963	28708	3329
223	8255	28553	3192
224	7738	28879	3383
225	8069	28652	3279
226	7937	28734	3329
227	7999	28670	3331
228	7910	28781	3309
229	8073	28661	3266
230	8099	28646	3255
231	8078	28685	3237
232	8087	28674	3239
233	8121	28597	3282
234	8144	28643	3213
235	7978	28848	3174
236	7968	28834	3198
237	7861	28756	3383
238	8003	28718	3279
239	8054	28729	3217
240	7959	28761	3280
241	7980	28775	3245
242	7974	28694	3332
243	8042	28660	3298
244	8235	28546	3219
245	7956	28744	3300
246	8238	28485	3277
247	8062	28672	3266
248	8200	28611	3189
249	7980	28767	3253
250	8053	28673	3274
251	7967	28675	3358
252	7979	28841	3180
253	7909	28856	3235
254	7998	28700	3302
255	8059	28682	3259
256	8043	28816	3141
257	8194	28609	3197
258	7997	28630	3373
259	7987	28647	3366
260	7976	28665	3359
261	7884	28801	3315
262	8031	28774	3195
263	7912	28837	3251
264	7811	28839	3350
265	8007	28853	3140
266	8196	28691	3113
267	8016	28616	3368
268	7832	28875	3293
269	8088	28689	3223
270	7907	28793	3300
